chromosome	start	end	gene	minCopyNumber	maxCopyNumber	unused	somaticRegions	germlineHomDeletionRegions	germlineHetToHomDeletionRegions	transcriptId	transcriptVersion	chromosomeBand	minRegions	minRegionStart	minRegionEnd	minRegionStartSupport	minRegionEndSupport	minRegionMethod	minMinorAlleleCopyNumber
1	9211727	9211836	MIR34A	2.8091	2.8091	0	1	0	0	ENST00000385130	1	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	9294834	9331396	H6PD	2.8091	2.8091	0	1	0	0	ENST00000377403	2	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	9352939	9429591	SPSB1	2.8091	2.8091	0	1	0	0	ENST00000328089	6	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	9599541	9645237	SLC25A33	2.8091	2.8091	0	1	0	0	ENST00000302692	6	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	9648980	9674907	TMEM201	2.8091	2.8091	0	1	0	0	ENST00000340381	6	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	9711803	9788977	PIK3CD	2.8091	2.8091	0	1	0	0	ENST00000377346	4	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	9712668	9714644	C1orf200	2.8091	2.8091	0	1	0	0	ENST00000377320	3	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	9732484	9747613	RP11-558F24.4	2.8091	2.8091	0	1	0	0	ENST00000415330	2	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	9789084	9884584	CLSTN1	2.8091	2.8091	0	1	0	0	ENST00000377298	4	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	9908334	9970321	CTNNBIP1	2.8091	2.8091	0	1	0	0	ENST00000377263	1	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	9988997	10003387	LZIC	2.8091	2.8091	0	1	0	0	ENST00000377223	1	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	10003486	10045556	NMNAT1	2.8091	2.8091	0	1	0	0	ENST00000377205	1	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	10027439	10027516	MIR5697	2.8091	2.8091	0	1	0	0	ENST00000578045	1	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	10057274	10076078	RBP7	2.8091	2.8091	0	1	0	0	ENST00000294435	7	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	10093654	10241297	UBE4B	2.8091	2.8091	0	1	0	0	ENST00000343090	6	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	10270863	10437995	KIF1B	2.8091	2.8091	0	1	0	0	ENST00000263934	6	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	10287776	10287861	MIR1273D	2.8091	2.8091	0	1	0	0	ENST00000577266	1	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	10459137	10480201	PGD	2.8091	2.8091	0	1	0	0	ENST00000270776	8	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	10490159	10512210	APITD1	2.8091	2.8091	0	1	0	0	ENST00000602787	1	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	10490159	10512210	APITD1-CORT	2.8091	2.8091	0	1	0	0	ENST00000400900	2	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	10509776	10511959	CORT	2.8091	2.8091	0	1	0	0	ENST00000377049	3	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	10516579	10532583	DFFA	2.8091	2.8091	0	1	0	0	ENST00000377038	3	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	10534944	10690815	PEX14	2.8091	2.8091	0	1	0	0	ENST00000356607	4	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	10696661	10856705	CASZ1	2.8091	2.8091	0	1	0	0	ENST00000377022	3	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11006530	11042094	C1orf127	2.8091	2.8091	0	1	0	0	ENST00000377004	4	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11072699	11084100	TARDBP	2.8091	2.8091	0	1	0	0	ENST00000240185	3	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11086580	11107280	MASP2	2.8091	2.8091	0	1	0	0	ENST00000400897	3	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11114646	11120081	SRM	2.8091	2.8091	0	1	0	0	ENST00000376957	2	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11126675	11159938	EXOSC10	2.8091	2.8091	0	1	0	0	ENST00000376936	4	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11159732	11162108	RP4-635E18.6	2.8091	2.8091	0	1	0	0	ENST00000447600	1	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11166592	11322564	MTOR	2.8091	2.8091	0	1	0	0	ENST00000361445	4	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11203955	11209594	MTOR-AS1	2.8091	2.8091	0	1	0	0	ENST00000445982	1	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11249398	11256038	ANGPTL7	2.8091	2.8091	0	1	0	0	ENST00000376819	3	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11333263	11348491	UBIAD1	2.8091	2.8091	0	1	0	0	ENST00000376810	5	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11539295	11597641	PTCHD2	2.8091	2.8091	0	1	0	0	ENST00000294484	6	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11669588	11673412	RP1-69M21.2	2.8091	2.8091	0	1	0	0	ENST00000453135	1	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11708424	11714739	FBXO2	2.8091	2.8091	0	1	0	0	ENST00000354287	4	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11714914	11723384	FBXO44	2.8091	2.8091	0	1	0	0	ENST00000376770	1	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11724181	11734411	FBXO6	2.8091	2.8091	0	1	0	0	ENST00000376753	4	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11734537	11751707	MAD2L2	2.8091	2.8091	0	1	0	0	ENST00000235310	3	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11751786	11785914	DRAXIN	2.8091	2.8091	0	1	0	0	ENST00000294485	5	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11796212	11810822	AGTRAP	2.8091	2.8091	0	1	0	0	ENST00000314340	5	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11821844	11849641	C1orf167	2.8091	2.8091	0	1	0	0	ENST00000433342	1	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11845780	11863302	MTHFR	2.8091	2.8091	0	1	0	0	ENST00000376592	1	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11866268	11903201	CLCN6	2.8091	2.8091	0	1	0	0	ENST00000346436	6	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11901074	11907741	NPPA-AS1	2.8091	2.8091	0	1	0	0	ENST00000446542	1	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11905766	11907840	NPPA	2.8091	2.8091	0	1	0	0	ENST00000376480	3	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11917521	11918988	NPPB	2.8091	2.8091	0	1	0	0	ENST00000376468	3	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11968209	11968328	RNU5E-1	2.8091	2.8091	0	1	0	0	ENST00000362477	1	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11979648	11986480	KIAA2013	2.8091	2.8091	0	1	0	0	ENST00000376572	3	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	11994810	12035594	PLOD1	2.8091	2.8091	0	1	0	0	ENST00000196061	4	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12040369	12073565	MFN2	2.8091	2.8091	0	1	0	0	ENST00000235329	5	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12079523	12092102	MIIP	2.8091	2.8091	0	1	0	0	ENST00000235332	4	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12123434	12204264	TNFRSF8	2.8091	2.8091	0	1	0	0	ENST00000263932	2	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12227060	12269285	TNFRSF1B	2.8091	2.8091	0	1	0	0	ENST00000376259	3	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12251770	12251830	MIR4632	2.8091	2.8091	0	1	0	0	ENST00000584158	1	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12290124	12572099	VPS13D	2.8091	2.8091	0	1	0	0	ENST00000358136	3	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12567300	12567451	SNORA59A	2.8091	2.8091	0	1	0	0	ENST00000459326	1	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12627939	12677737	DHRS3	2.8091	2.8091	0	1	0	0	ENST00000376223	2	p36.22	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12704566	12727097	AADACL4	2.8091	2.8091	0	1	0	0	ENST00000376221	1	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12776146	12785963	AADACL3	2.8091	2.8091	0	1	0	0	ENST00000359318	5	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12806163	12823847	C1orf158	2.8091	2.8091	0	1	0	0	ENST00000288048	5	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12834984	12838049	PRAMEF12	2.8091	2.8091	0	1	0	0	ENST00000357726	4	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12851546	12856777	PRAMEF1	2.8091	2.8091	0	1	0	0	ENST00000332296	7	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12884468	12891264	PRAMEF11	2.8091	2.8091	0	1	0	0	ENST00000535591	1	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12907261	12908578	HNRNPCL1	2.8091	2.8091	0	1	0	0	ENST00000317869	6	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12916941	12921764	PRAMEF2	2.8091	2.8091	0	1	0	0	ENST00000240189	2	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12939045	12946025	PRAMEF4	2.8091	2.8091	0	1	0	0	ENST00000235349	5	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12952727	12958101	PRAMEF10	2.8091	2.8091	0	1	0	0	ENST00000235347	4	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12976450	12980569	PRAMEF7	2.8091	2.8091	0	1	0	0	ENST00000361079	2	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	12998181	13007420	PRAMEF6	2.8091	2.8091	0	1	0	0	ENST00000376189	1	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13035543	13038381	PRAMEF22	2.8091	2.8091	0	1	0	0	ENST00000376187	1	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13052394	13052998	WI2-3308P17.2	2.8091	2.8091	0	1	0	0	ENST00000436041	1	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13216356	13219581	PRAMEF26	2.8091	2.8091	0	1	0	0	ENST00000423177	1	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13328196	13331692	PRAMEF3	2.8091	2.8091	0	1	0	0	ENST00000376173	3	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13359819	13369057	PRAMEF5	2.8091	2.8091	0	1	0	0	ENST00000376168	1	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13386646	13390765	PRAMEF8	2.8091	2.8091	0	1	0	0	ENST00000357367	2	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13421176	13428191	PRAMEF9	2.8091	2.8091	0	1	0	0	ENST00000376152	1	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13447414	13452656	PRAMEF13	2.8091	2.8091	0	1	0	0	ENST00000376132	3	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13474689	13477522	PRAMEF18	2.8091	2.8091	0	1	0	0	ENST00000376126	2	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13495254	13498260	PRAMEF16	2.8091	2.8091	0	1	0	0	ENST00000376121	3	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13516066	13526943	PRAMEF21	2.8091	2.8091	0	1	0	0	ENST00000332192	6	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13607431	13611550	XX-FW84067D5.1	2.8091	2.8091	0	1	0	0	ENST00000359310	2	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13641973	13648988	PRAMEF15	2.8091	2.8091	0	1	0	0	ENST00000330087	5	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13668743	13673511	PRAMEF14	2.8091	2.8091	0	1	0	0	ENST00000334600	6	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13694889	13698405	PRAMEF19	2.8091	2.8091	0	1	0	0	ENST00000540591	1	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13716092	13719089	PRAMEF17	2.8091	2.8091	0	1	0	0	ENST00000376098	4	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13736907	13747803	PRAMEF20	2.8091	2.8091	0	1	0	0	ENST00000316412	5	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13801445	13840543	LRRC38	2.8091	2.8091	0	1	0	0	ENST00000376085	3	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	13909960	13944452	PDPN	2.8091	2.8091	0	1	0	0	ENST00000294489	6	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	14031350	14151574	PRDM2	2.8091	2.8091	0	1	0	0	ENST00000235372	7	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	14925200	15444539	KAZN	2.8091	2.8091	0	1	0	0	ENST00000376030	2	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	15442449	15478960	TMEM51-AS1	2.8091	2.8091	0	1	0	0	ENST00000310916	3	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	15479028	15546973	TMEM51	2.8091	2.8091	0	1	0	0	ENST00000428417	1	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	15494970	15497813	C1orf195	2.8091	2.8091	0	1	0	0	ENST00000376005	3	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	15632276	15656094	FHAD1	2.8091	2.8091	0	1	0	0	ENST00000375995	3	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	15653176	15670372	RP3-467K16.2	2.8091	2.8091	0	1	0	0	ENST00000428747	1	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	15736391	15756839	EFHD2	2.8091	2.8091	0	1	0	0	ENST00000375980	4	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	15764935	15773149	CTRC	2.8091	2.8091	0	1	0	0	ENST00000375949	4	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	15783224	15798586	CELA2A	2.8091	2.8091	0	1	0	0	ENST00000359621	4	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	15802596	15817895	CELA2B	2.8091	2.8091	0	1	0	0	ENST00000375910	3	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	15818765	15850790	CASP9	2.8091	2.8091	0	1	0	0	ENST00000333868	5	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	15853308	15898228	DNAJC16	2.8091	2.8091	0	1	0	0	ENST00000375847	3	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	15898848	15911605	AGMAT	2.8091	2.8091	0	1	0	0	ENST00000375826	3	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	15943995	15995539	DDI2	2.8091	2.8091	0	1	0	0	ENST00000480945	1	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	15986364	15988217	RSC1A1	2.8091	2.8091	0	1	0	0	ENST00000345034	1	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16010827	16061264	PLEKHM2	2.8091	2.8091	0	1	0	0	ENST00000375799	3	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16062900	16067891	SLC25A34	2.8091	2.8091	0	1	0	0	ENST00000294454	5	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16068917	16074477	TMEM82	2.8091	2.8091	0	1	0	0	ENST00000375782	1	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16090994	16101737	FBLIM1	2.8091	2.8091	0	1	0	0	ENST00000441801	2	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16160974	16174642	RP11-169K16.9	2.8091	2.8091	0	1	0	0	ENST00000317122	1	p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16174359	16266955	SPEN	2.8091	2.8091	0	1	0	0	ENST00000375759	3	p36.13-p36.21	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16268364	16302621	ZBTB17	2.8091	2.8091	0	1	0	0	ENST00000375743	4	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16330731	16335302	C1orf64	2.8091	2.8091	0	1	0	0	ENST00000329454	2	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16340523	16345285	HSPB7	2.8091	2.8091	0	1	0	0	ENST00000311890	9	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16348547	16360545	CLCNKA	2.8091	2.8091	0	1	0	0	ENST00000331433	4	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16370272	16383803	CLCNKB	2.8091	2.8091	0	1	0	0	ENST00000375679	4	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16384264	16400121	FAM131C	2.8091	2.8091	0	1	0	0	ENST00000375662	4	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16450832	16482582	EPHA2	2.8091	2.8091	0	1	0	0	ENST00000358432	5	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16481706	16483824	RP11-276H7.2	2.8091	2.8091	0	1	0	0	ENST00000424774	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16524599	16539104	ARHGEF19	2.8091	2.8091	0	1	0	0	ENST00000270747	3	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16542404	16543655	ANO7P1	2.8091	2.8091	0	1	0	0	ENST00000442385	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16555368	16556038	C1orf134	2.8091	2.8091	0	1	0	0	ENST00000375605	2	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16558195	16563657	RSG1	2.8091	2.8091	0	1	0	0	ENST00000375599	3	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16573334	16678949	FBXO42	2.8091	2.8091	0	1	0	0	ENST00000375592	3	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16693578	16724637	SZRD1	2.8091	2.8091	0	1	0	0	ENST00000401088	4	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16725138	16763919	SPATA21	2.8091	2.8091	0	1	0	0	ENST00000335496	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16767231	16786572	NECAP2	2.8091	2.8091	0	1	0	0	ENST00000443980	2	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16793931	16819196	CROCCP3	2.8091	2.8091	0	1	0	0	ENST00000263511	4	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16840617	16840780	RNU1-1	2.8091	2.8091	0	1	0	0	ENST00000383925	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16865561	16866070	FAM231B	2.8091	2.8091	0	1	0	0	ENST00000601199	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16888814	16939982	NBPF1	2.8091	2.8091	0	1	0	0	ENST00000430580	2	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16956165	16971178	CROCCP2	2.8091	2.8091	0	1	0	0	ENST00000362058	2	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16972069	16976914	MST1P2	2.8091	2.8091	0	1	0	0	ENST00000334429	5	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16993280	16993443	RNU1-3	2.8091	2.8091	0	1	0	0	ENST00000384782	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	16999498	17000007	FAM231A	2.8091	2.8091	0	1	0	0	ENST00000434336	2	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17017713	17046652	ESPNP	2.8091	2.8091	0	1	0	0	ENST00000270691	4	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17060447	17060956	FAM231C	2.8091	2.8091	0	1	0	0	ENST00000600179	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17248445	17299474	CROCC	2.8091	2.8091	0	1	0	0	ENST00000375541	5	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17067011	17067174	RNU1-4	2.8091	2.8091	0	1	0	0	ENST00000384659	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17185444	17185516	MIR3675	2.8091	2.8091	0	1	0	0	ENST00000583661	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17197440	17200574	U1	2.8091	2.8091	0	1	0	0	ENST00000438002	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17222475	17222638	RNU1-2	2.8091	2.8091	0	1	0	0	ENST00000384278	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17300997	17307330	MFAP2	2.8091	2.8091	0	1	0	0	ENST00000375535	3	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17312453	17338267	ATP13A2	2.8091	2.8091	0	1	0	0	ENST00000326735	8	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17345217	17380665	SDHB	2.8091	2.8091	0	1	0	0	ENST00000375499	3	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17393256	17445930	PADI2	2.8091	2.8091	0	1	0	0	ENST00000375486	4	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17516278	17524112	RP11-380J14.1	2.8091	2.8091	0	1	0	0	ENST00000412427	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17531621	17572500	PADI1	2.8091	2.8091	0	1	0	0	ENST00000375471	4	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17575593	17610728	PADI3	2.8091	2.8091	0	1	0	0	ENST00000375460	3	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17604384	17604470	MIR3972	2.8091	2.8091	0	1	0	0	ENST00000582732	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17634692	17690499	PADI4	2.8091	2.8091	0	1	0	0	ENST00000375448	4	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17655507	17676070	AC004824.2	2.8091	2.8091	0	1	0	0	ENST00000602074	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17733256	17766220	RCC2	2.8091	2.8091	0	1	0	0	ENST00000375436	4	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	17866330	18024364	ARHGEF10L	2.8091	2.8091	0	1	0	0	ENST00000361221	3	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	18081808	18153558	ACTL8	2.8091	2.8091	0	1	0	0	ENST00000375406	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	18392151	18400906	RP11-174G17.2	2.8091	2.8091	0	1	0	0	ENST00000569711	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	18434240	18704976	IGSF21	2.8091	2.8091	0	1	0	0	ENST00000251296	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	18807424	18812478	KLHDC7A	2.8091	2.8091	0	1	0	0	ENST00000400664	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	18957500	19062632	PAX7	2.8091	2.8091	0	1	0	0	ENST00000375375	3	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	19166093	19186176	TAS1R2	2.8091	2.8091	0	1	0	0	ENST00000375371	3	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	19197926	19229275	ALDH4A1	2.8091	2.8091	0	1	0	0	ENST00000375341	3	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
1	19209696	19209769	MIR4695	2.8091	2.8091	0	1	0	0	ENST00000577305	1	p36.13	1	1	87337011	TELOMERE	BND	BAF_WEIGHTED	0.8131
